Time,BL17:CS:Energy:EiReq,BL17:CS:Energy:Mode,BL17:CS:IPTS,BL17:CS:RunControl:LastRunNumber,BL17:Det:PCharge:C,BL17:Mot:Sample:Axis1,BL17:SE:Lakeshore1:SETP_S1,BL17:SMS:RunInfo:RunTitle
2018-09-01 14:16:17.396,300.0,High Flux,21308.0,154333.0,1.0000300399798883,240.0,50.0,C4H2I2S, High Flux  300, T=50 K
2018-09-01 14:36:35.807,300.0,High Flux,21308.0,154334.0,1.0000588022098023,240.0,50.0,C4H2I2S, High Flux  300, T=50 K
2018-09-01 14:56:55.089,300.0,High Flux,21308.0,154335.0,1.0000933416298385,240.0,50.0,C4H2I2S, High Flux  300, T=50 K
2018-09-01 15:17:12.894,300.0,High Flux,21308.0,154336.0,1.0000353686299153,240.0,50.0,C4H2I2S, High Flux  300, T=50 K
2018-09-01 15:37:30.849,300.0,High Flux,21308.0,154337.0,1.0000211159599204,240.0,50.0,C4H2I2S, High Flux  300, T=50 K
2018-09-01 16:02:08.135,500.0,High Flux,21308.0,154338.0,1.0000500515899988,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
2018-09-01 16:22:25.295,500.0,High Flux,21308.0,154339.0,1.0000645365399081,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
2018-09-01 16:42:41.096,500.0,High Flux,21308.0,154340.0,1.0000868478099825,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
2018-09-01 17:02:58.834,500.0,High Flux,21308.0,154341.0,1.0000337986000323,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
2018-09-01 17:23:15.242,500.0,High Flux,21308.0,154342.0,1.0000693508199816,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
2018-09-01 17:43:32.069,500.0,High Flux,21308.0,154343.0,1.000053945339927,240.0,50.0,C4H2I2S, High Flux  500, T= 50 K
